threshold,precision,recall,f1,costo_q,alertas_por_100k
0.016511670857126022,0.10486513738341316,0.9244444444444444,0.18836314240434684,781980.0,29856.250470384588
0.016565077190120413,0.1051567239635996,0.9244444444444444,0.18883340898774398,780000.0,29773.462783171522
0.016623399071151502,0.10544993662864385,0.9244444444444444,0.18930602957906711,778020.0,29690.675095958457
0.016680171084535716,0.10574478901881038,0.9244444444444444,0.1897810218978102,776040.0,29607.88740874539
0.01680664175871415,0.10604129492735152,0.9244444444444444,0.19025840384175624,774060.0,29525.099721532326
0.016875516565162587,0.10608384458077709,0.9222222222222223,0.1902796882164145,776460.0,29442.312034319257
0.016943200967504374,0.10638297872340426,0.9222222222222223,0.19076074465640083,774480.0,29359.52434710619
0.01697432927722169,0.10668380462724936,0.9222222222222223,0.1912442396313364,772500.0,29276.736659893126
0.017036215651556712,0.10698633668471255,0.9222222222222223,0.19173019173019173,770520.0,29193.94897268006
0.017121079421230718,0.10731833462632531,0.9222222222222223,0.19226314570303452,768360.0,29103.635132083993
0.017200749037514406,0.10762448132780084,0.9222222222222223,0.19275429633070135,766380.0,29020.847444870928
0.017276100581797748,0.10767230169050715,0.92,0.19278230500582072,768780.0,28938.059757657862
0.017348555148079627,0.107981220657277,0.92,0.19327731092436976,766800.0,28855.272070444793
0.01739628169746324,0.10776876798325923,0.9155555555555556,0.19283875497308683,773580.0,28772.484383231727
0.017471571228608946,0.1080797481636936,0.9155555555555556,0.19333646175504457,771600.0,28689.696696018662
0.017530806062939077,0.10839252828203104,0.9155555555555556,0.19383674429545988,769620.0,28606.909008805596
0.017589186277525558,0.10870712401055409,0.9155555555555556,0.19433962264150945,767640.0,28524.12132159253
0.017643899199176215,0.10902355120402223,0.9155555555555556,0.19484511704894775,765660.0,28441.33363437947
0.017722068163651683,0.10934182590233546,0.9155555555555556,0.19535324798482692,763680.0,28358.545947166403
0.017818917180388014,0.10939579451690179,0.9133333333333333,0.19538863798431186,766080.0,28275.758259953338
0.017854738995434657,0.10971703150026695,0.9133333333333333,0.19590085795996187,764100.0,28192.970572740272
0.01789940275296755,0.11006963042313872,0.9133333333333333,0.19646271510516253,761940.0,28102.656732144198
